MLS#,Type,Prop. Cat.,Prop. Cond.,Tax,Address,City,Zip,Area,BD,Baths,# Levels,Apx Sqft,Price SqFt,Sld Price Sqft,Lot Size,Pend. Date,DOM,CDOM,List Date,List Price,Sold Date,Price,Yr. Built,HOA Dues,# Garage,# Fireplaces,Terms
23150153,DETACHD,RES,APPROX,4317.53,10930 NE HANCOCK ST,Portland,97220,142,3,2,2,1847,243,249,"5K-6,999SF",4/10/2024,5,5,4/5/2024,"$450,000 ",5/16/2024,"$460,000 ",1951,,1,1,"CASH, CONV, FHA, VA"
23218680,DETACHD,RES,RESALE,5363.53,15914 NE HANCOCK ST,Portland,97230,142,3,2,1,1445,310,318,"7K-9,999SF",1/16/2024,61,61,11/16/2023,"$449,000 ",2/22/2024,"$460,000 ",1987,,2,1,"CASH, CONV, FHA, VA"
23397019,DETACHD,RES,RESALE,4464.01,15215 NE SCHUYLER CT,Portland,97230,142,3,2,1,1316,341,349,"7K-9,999SF",12/7/2023,27,49,11/10/2023,"$450,000 ",12/29/2023,"$460,000 ",1964,,2,,"CASH, CONV, FHA, OWNCRRY, VA"
23447893,DETACHD,RES,RESALE,4947.5,712 NE MARINERS LOOP,Portland,97211,142,4,2.1,2,1634,256,281,"3K-4,999SF",8/28/2023,5,5,8/23/2023,"$419,900 ",9/12/2023,"$460,000 ",2004,228,2,1,"CASH, CONV, FHA, VA"
23461475,DETACHD,RES,APPROX,5883.54,4307 NE 130TH PL,Portland,97230,142,3,2,1,1495,314,307,"7K-9,999SF",11/15/2023,15,15,10/31/2023,"$469,900 ",12/15/2023,"$460,000 ",1970,,2,1,"CASH, CONV, FHA, VA"
23627959,DETACHD,RES,RESALE,4092.39,11935 NE SAN RAFAEL ST,Portland,97220,142,5,2,2,1824,252,252,"7K-9,999SF",2/10/2024,58,86,12/14/2023,"$460,000 ",3/18/2024,"$460,000 ",1954,,1,1,"CASH, CONV, FHA, VA"
23688228,DETACHD,RES,FIXER,5425.65,2934 NE 57TH AVE NE,Portland,97213,142,2,2,3,2430,195,189,"5K-6,999SF",10/3/2023,12,12,9/21/2023,"$475,000 ",11/2/2023,"$460,000 ",1915,,1,1,"CASH, CONV"
24073641,DETACHD,RES,RESALE,2951.16,5820 N MARYLAND AVE,Portland,97217,142,3,2,1,1035,444,444,"5K-6,999SF",10/10/2024,92,92,7/10/2024,"$459,900 ",11/15/2024,"$460,000 ",1955,,0,,"CASH, CONV, OWNCRRY"
24129870,DETACHD,RES,REMOD,5645.02,603 NE 75TH AVE,Portland,97213,142,3,2,3,1762,269,261,"5K-6,999SF",10/14/2024,81,81,7/25/2024,"$475,000 ",11/8/2024,"$460,000 ",1908,,2,,"CASH, CONV, FHA, VA"
24151209,DETACHD,RES,APPROX,4184.1,10445 NE DAVIS ST,Portland,97220,142,4,1.1,2,2208,208,208,"7K-9,999SF",8/15/2024,56,56,6/20/2024,"$459,900 ",9/13/2024,"$460,000 ",1957,,1,2,"CASH, CONV, FHA"
24153338,DETACHD,RES,REMOD,4386.58,8820 NE COUCH ST,Portland,97220,142,3,2,2,1846,254,249,"5K-6,999SF",10/11/2024,15,15,9/26/2024,"$470,000 ",11/8/2024,"$460,000 ",1955,,1,1,"CASH, CONV, FHA, VA"
24169935,DETACHD,RES,RESALE,5144.32,1824 NE 106TH AVE,Portland,97220,142,4,3,2,1757,264,261,"5K-6,999SF",7/30/2024,4,4,7/26/2024,"$465,000 ",8/16/2024,"$460,000 ",2005,,1,1,"CASH, CONV, FHA, VA"
24207811,DETACHD,RES,RESALE,5409.44,4723 NE 76TH AVE,Portland,97218,142,3,2,1,1244,361,369,"5K-6,999SF",1/14/2024,6,6,1/8/2024,"$449,900 ",1/31/2024,"$460,000 ",1992,,2,1,"CASH, CONV, FHA, VA"
24241094,DETACHD,RES,REMOD,5942.19,839 NE 112TH AVE,Portland,97220,142,3,2,2,2218,202,207,"10K-14,999SF",10/13/2024,3,3,10/10/2024,"$449,900 ",11/1/2024,"$460,000 ",1952,,1,2,"CASH, CONV, FHA, VA"
24276676,DETACHD,RES,REMOD,5415.01,3144 NE 92ND AVE,Portland,97220,142,4,1,2,1740,258,264,"7K-9,999SF",3/12/2024,4,4,3/8/2024,"$450,000 ",4/12/2024,"$460,000 ",1949,,0,0,"CASH, CONV, FHA, VA"
24387760,DETACHD,RES,RESALE,1299.23,4924 NE RODNEY AVE,Portland,97211,142,4,2,3,2343,217,196,"5K-6,999SF",3/29/2025,96,96,12/23/2024,"$509,000 ",4/25/2025,"$460,000 ",1900,,0,,"CASH, CONV"
24407137,CONDO,RES,NEW,5387.97,6058 NE 42ND AVE,Portland,97218,142,3,3.1,3,1470,312,312,,1/12/2024,8,8,1/4/2024,"$459,000 ",2/2/2024,"$460,000 ",2022,200,1,,"CASH, CONV, SGI"
24410806,DETACHD,RES,RESALE,1284.06,15528 NE COUCH ST,Portland,97230,142,4,2.1,2,1685,267,272,"3K-4,999SF",3/19/2024,5,5,3/14/2024,"$450,000 ",4/30/2024,"$460,000 ",2017,,1,,"CASH, CONV, FHA, VA"
24420788,DETACHD,RES,REMOD,7022.44,327 NE 105TH AVE,Portland,97220,142,3,1.1,2,2628,184,175,"7K-9,999SF",7/5/2024,15,15,6/20/2024,"$485,000 ",8/12/2024,"$460,000 ",1957,,2,2,"CASH, CONV, FHA, VA"
24437500,DETACHD,RES,APPROX,4910.68,13135 NE BRAZEE ST,Portland,97230,142,4,2,2,2232,206,206,"7K-9,999SF",5/27/2024,4,4,5/23/2024,"$460,000 ",6/26/2024,"$460,000 ",1964,,2,2,"CONV, FHA, VA"
24492443,DETACHD,RES,RESALE,5617.72,9423 NE SCHUYLER ST,Portland,97220,142,3,2,1,1050,452,438,"7K-9,999SF",5/26/2024,24,24,5/2/2024,"$475,000 ",7/1/2024,"$460,000 ",1978,,2,1,"CALL-SA, CASH, CONV, FHA, VA"
24508206,CONDO,RES,RESALE,5619.88,5920 NE 42ND AVE,Portland,97218,142,3,2.1,3,1432,328,321,,5/11/2024,85,85,2/16/2024,"$469,900 ",6/17/2024,"$460,000 ",2022,100,1,,"CASH, CONV"
24522872,DETACHD,RES,REMOD,3051.05,1626 NE HIGHLAND ST,Portland,97211,142,2,1,1,965,472,476,"5K-6,999SF",4/25/2024,21,21,4/4/2024,"$455,900 ",5/10/2024,"$460,000 ",1946,,1,0,"CASH, CONV, FHA, VA"
24574547,DETACHD,RES,REMOD,3196.01,6137 NE 37TH AVE,Portland,97211,142,2,1,2,1536,315,299,"5K-6,999SF",8/27/2024,22,22,8/5/2024,"$485,000 ",9/16/2024,"$460,000 ",1944,,0,,"CASH, CONV, FHA, VA"
24617180,ATTACHD,RES,RESALE,8802.81,1524 NE MARINE DR,Portland,97211,142,2,2,2,2273,208,202,"0-2,999SF",6/21/2024,6,121,6/15/2024,"$474,900 ",7/26/2024,"$460,000 ",1991,225,2,1,"CASH, CONV, FHA"
24661343,DETACHD,RES,RESALE,2918.77,8750 NE WEBSTER ST,Portland,97220,142,3,1,1,1650,247,278,"7K-9,999SF",4/15/2024,4,4,4/11/2024,"$409,000 ",5/10/2024,"$460,000 ",1957,,1,2,"CASH, CONV, FHA, VA"
24673647,DETACHD,RES,REMOD,1630.49,1074 NE MADRONA ST,Portland,97211,142,3,2,2,1542,298,298,"5K-6,999SF",10/21/2024,11,11,10/10/2024,"$460,000 ",11/12/2024,"$460,000 ",1892,,1,0,"CALL-SA, CASH, CONV, FHA, VA"
24686533,DETACHD,RES,RESALE,4606.56,3921 NE 81ST AVE,Portland,97213,142,3,2,2,2048,231,224,"5K-6,999SF",11/16/2024,29,29,10/18/2024,"$475,000 ",12/13/2024,"$460,000 ",1924,,2,,"CASH, CONV, FHA"
138711666,DETACHD,RES,RESALE,5713.92,2430 NE 144th AVE,Portland,97230,142,3,2,1,1430,314,321,"7K-9,999SF",2/24/2025,10,10,2/14/2025,"$450,000 ",3/21/2025,"$460,000 ",1960,,2,1,"CASH, CONV, FHA"
353296804,DETACHD,RES,UNKNOWN,5784.88,348 NE 130TH PL,Portland,97230,142,3,2,2,1962,225,234,"7K-9,999SF",4/3/2025,2,2,4/1/2025,"$443,000 ",4/30/2025,"$460,000 ",1957,,1,,"CASH, CONV, VA"
529480653,DETACHD,RES,RESALE,3953.59,17900 NE EVERETT CT,Portland,97230,142,3,1.2,2,1484,286,309,"7K-9,999SF",5/21/2025,21,21,4/30/2025,"$425,000 ",6/12/2025,"$460,000 ",1964,,2,2,"CASH, CONV, FHA, VA"
577554593,DETACHD,RES,RESALE,6506.02,2239 NE 154TH AVE,Portland,97230,142,2,2,1,1347,345,341,"5K-6,999SF",5/29/2025,93,93,2/25/2025,"$465,000 ",6/5/2025,"$460,000 ",1988,2500,2,1,"CASH, CONV, FHA, VA"
24698272,DETACHD,RES,RESALE,5318.71,208 NE 140TH AVE,Portland,97230,142,3,2,1,1515,306,304,"10K-14,999SF",1/10/2025,57,57,11/14/2024,"$465,000 ",2/10/2025,"$460,700 ",1977,,2,1,"CASH, CONV, FHA, VA"
24001208,DETACHD,RES,RESALE,4037.37,1126 NE 69TH AVE,Portland,97213,142,2,1,1,874,514,527,"5K-6,999SF",5/20/2024,5,5,5/15/2024,"$450,000 ",6/10/2024,"$461,000 ",1950,,1,1,"CASH, CONV, FHA, VA"
24605727,DETACHD,RES,RESALE,5133.79,4660 NE 115TH AVE,Portland,97220,142,3,3,1,2279,202,202,"5K-6,999SF",10/3/2024,100,100,6/25/2024,"$461,000 ",11/5/2024,"$461,000 ",1979,,2,2,"CASH, CONV, FHA, VA"
149608421,DETACHD,RES,RESALE,3831.39,5115 NE AINSWORTH CT,Portland,97218,142,3,1,1,981,437,469,"10K-14,999SF",4/23/2025,1,1,4/22/2025,"$429,000 ",5/22/2025,"$461,000 ",1966,,2,1,"CASH, CONV, FHA, VA"
220917414,DETACHD,RES,REMOD,4041.74,2431 NE 112TH AVE,Portland,97220,142,3,1,1,1281,351,360,"7K-9,999SF",4/28/2025,6,6,4/22/2025,"$450,000 ",5/30/2025,"$461,325 ",1966,,1,,"CASH, CONV, FHA, VA"
23325831,DETACHD,RES,FIXER,6259.29,15024 NE DAVIS CT,Portland,97230,142,3,3,2,2688,185,171,"10K-14,999SF",10/16/2023,17,17,9/29/2023,"$499,000 ",12/22/2023,"$461,730 ",1973,,1,2,"CASH, CONV, REHAB"
23492921,DETACHD,RES,RESALE,4737.12,2132 NE 143RD AVE,Portland,97230,142,3,2,1,1620,277,285,"10K-14,999SF",9/6/2023,8,8,8/29/2023,"$450,000 ",9/28/2023,"$462,000 ",1962,,2,2,"CASH, CONV, FHA, VA"
24426669,DETACHD,RES,RESALE,4989.51,1956 NE 111TH AVE,Portland,97220,142,3,2,1,1172,413,394,"5K-6,999SF",4/29/2024,26,26,4/3/2024,"$485,000 ",5/29/2024,"$462,000 ",1955,,1,1,"CASH, CONV, FHA, VA"
24184371,DETACHD,RES,REMOD,4516.76,15876 NE HOLLADAY ST,Portland,97230,142,4,3,1,1509,314,306,"7K-9,999SF",11/21/2024,28,28,10/24/2024,"$475,000 ",1/3/2025,"$463,000 ",1981,,0,0,"CASH, CONV, FHA, VA"
23075435,DETACHD,RES,RESALE,4543.94,235 NE STAFFORD ST,Portland,97211,142,4,2,2,1751,271,264,"5K-6,999SF",4/5/2024,344,344,4/27/2023,"$474,999 ",5/9/2024,"$463,800 ",1923,,1,1,"CASH, CONV, FHA, VA"
24120913,ATTACHD,RES,RESALE,3364.82,33 NE GRAHAM ST,Portland,97212,142,2,2,2,1386,338,334,"3K-4,999SF",9/6/2024,15,15,8/22/2024,"$469,000 ",9/27/2024,"$464,000 ",1992,,0,,"CASH, CONV, FHA"
24250806,DETACHD,RES,RESALE,7654.32,15717 NE THOMPSON ST,Portland,97230,142,2,2,1,1914,242,242,"5K-6,999SF",7/19/2024,43,43,6/6/2024,"$464,000 ",8/20/2024,"$464,000 ",1988,450,2,1,"CASH, CONV"
24613464,DETACHD,RES,REMOD,3163.57,161 NE 183RD PL,Portland,97230,142,4,1,1,1560,301,297,"10K-14,999SF",4/19/2024,70,224,2/9/2024,"$469,900 ",6/24/2024,"$464,000 ",1960,,0,,"CASH, CONV, FHA, VA"
549665794,DETACHD,RES,RESALE,5111.82,2525 NE 161ST AVE,Portland,97230,142,4,2,2,1267,362,366,"7K-9,999SF",4/6/2025,59,59,2/6/2025,"$459,000 ",4/29/2025,"$464,000 ",1986,,2,1,"CASH, CONV, FHA, VA"
24279017,DETACHD,RES,APPROX,5328.1,1698 NE 137TH AVE,Portland,97230,142,3,2,2,2052,228,226,"10K-14,999SF",10/5/2024,80,80,7/17/2024,"$469,000 ",11/7/2024,"$464,500 ",1952,,2,2,"CASH, CONV, FHA, VA"
24663726,DETACHD,RES,REMOD,5293.58,15223 NE BEECH CT,Portland,97230,142,3,2,1,1332,356,348,"7K-9,999SF",11/21/2024,13,13,11/8/2024,"$475,000 ",12/13/2024,"$464,500 ",1981,,2,1,"CASH, CONV, FHA, VA"
311550140,DETACHD,RES,RESALE,5049.04,2339 NE 137TH AVE,Portland,97230,142,4,2,1,1666,240,278,"7K-9,999SF",3/12/2025,5,5,3/7/2025,"$399,999 ",4/1/2025,"$464,550 ",1957,,1,1,"CASH, CONV, FHA, VA"
23229631,DETACHD,RES,APPROX,5084.55,15518 NE TRACEY LN,Portland,97230,142,3,2.1,2,1682,276,276,"3K-4,999SF",8/23/2023,7,7,8/16/2023,"$464,900 ",9/29/2023,"$464,900 ",2003,,2,1,"CASH, CONV, FHA, VA"
24283610,CONDO,RES,RESALE,7254.74,636 NE KNOTT ST #11,Portland,97212,142,2,2.1,3,1285,369,361,,12/22/2024,159,178,7/16/2024,"$474,900 ",1/22/2025,"$464,900 ",2007,610,1,,"CASH, CONV"
24619917,DETACHD,RES,REMOD,3480.61,16621 NE HASSALO ST,Portland,97230,142,3,1.1,1,1104,421,421,"7K-9,999SF",6/24/2024,26,26,5/29/2024,"$464,900 ",8/13/2024,"$464,900 ",1979,,2,1,"CASH, CONV, FHA, VA"
24265909,DETACHD,RES,RESALE,3150.57,10310 NE SHAVER ST,Portland,97220,142,3,2,1,1444,318,321,"10K-14,999SF",5/20/2024,74,74,3/7/2024,"$459,950 ",6/7/2024,"$464,950 ",1920,,0,,"CASH, CONV, FHA, VA"
23056452,DETACHD,RES,APPROX,4727.36,11427 NE SACRAMENTO ST,Portland,97220,142,3,1.1,1,1032,450,450,"10K-14,999SF",6/2/2023,1,1,6/1/2023,"$464,999 ",7/10/2023,"$464,999 ",1981,,2,1,"CASH, CONV, FHA, VA"
24151265,DETACHD,RES,RESALE,7241.29,2440 NE 88TH AVE,Portland,97220,142,3,3,3,2111,220,220,"5K-6,999SF",8/10/2024,114,114,4/18/2024,"$464,999 ",9/11/2024,"$464,999 ",1975,,0,0,"CASH, CONV, FHA, VA"
22032459,DETACHD,RES,FIXER,1765.81,3835 NE CLEVELAND AVE,Portland,97212,142,4,2,3,2316,215,200,"3K-4,999SF",12/12/2023,441,683,9/27/2022,"$499,500 ",1/9/2024,"$465,000 ",1890,,0,,"CASH, REHAB"
23082229,DETACHD,RES,FIXER,9796.01,4603 NE IRVING ST,Portland,97213,142,4,2,3,2347,213,198,"5K-6,999SF",9/26/2023,4,4,9/22/2023,"$499,999 ",10/13/2023,"$465,000 ",1941,,1,2,"CASH, CONV"
23121822,ATTACHD,RES,RESALE,4922.33,9117 NE IRVING ST,Portland,97220,142,3,2.1,2,1687,269,275,"0-2,999SF",7/9/2023,19,75,6/20/2023,"$455,000 ",8/11/2023,"$465,000 ",2019,,1,1,"CASH, CONV, FHA, VA"
23141285,DETACHD,RES,RESALE,2523.65,6205 NE 18TH AVE,Portland,97211,142,2,1,2,947,491,491,"5K-6,999SF",11/3/2023,65,65,8/30/2023,"$465,000 ",12/4/2023,"$465,000 ",1934,,0,,"CASH, CONV, FHA, VA"
23155006,DETACHD,RES,RESALE,2159.15,3723 NE 13TH AVE,Portland,97212,142,3,2,2,1834,258,253,"5K-6,999SF",6/24/2023,4,58,6/20/2023,"$475,000 ",8/1/2023,"$465,000 ",1910,,2,0,"CASH, CONV"
23259369,DETACHD,RES,RESALE,4294.6,12311 NE OREGON ST,Portland,97230,142,3,2,1,1531,303,303,"7K-9,999SF",6/18/2023,10,52,6/8/2023,"$465,000 ",8/1/2023,"$465,000 ",1954,,1,1,"CASH, CONV, FHA, VA"
23281600,DETACHD,RES,APPROX,5518.16,330 NE 132ND CT,Portland,97230,142,3,2.1,2,1527,307,304,"5K-6,999SF",11/30/2023,35,35,10/26/2023,"$470,000 ",12/29/2023,"$465,000 ",1997,0,2,1,"CASH, CONV, FHA, VA"
23420555,DETACHD,RES,RESALE,4274.75,1206 NE 80TH AVE,Portland,97213,142,3,1,2,1986,221,234,"5K-6,999SF",7/11/2023,5,5,7/6/2023,"$440,000 ",8/4/2023,"$465,000 ",1945,,1,,"CASH, CONV, VA"
23460082,DETACHD,RES,RESALE,4887.73,11125 NE HANCOCK ST,Portland,97220,142,3,2,1,1298,346,358,"7K-9,999SF",7/10/2023,4,4,7/6/2023,"$450,000 ",8/15/2023,"$465,000 ",1985,,2,0,"CASH, CONV"
23482570,DETACHD,RES,RESALE,3391.7,6036 NE 52ND AVE,Portland,97218,142,2,1,1,924,481,503,"5K-6,999SF",9/12/2023,5,5,9/7/2023,"$445,000 ",10/3/2023,"$465,000 ",1929,,1,1,"CASH, CONV, FHA, VA"
24006355,DETACHD,RES,APPROX,5783.27,329 NE 132ND CT,Portland,97230,142,3,2.1,2,1668,290,278,"5K-6,999SF",5/26/2024,23,23,5/3/2024,"$485,000 ",7/10/2024,"$465,000 ",1997,,2,1,"CASH, CONV"
24014857,DETACHD,RES,RESALE,4794.11,10324 NE RUSSELL CT,Portland,97220,142,3,1.1,2,1948,231,238,"7K-9,999SF",3/24/2024,3,3,3/21/2024,"$450,000 ",4/26/2024,"$465,000 ",1960,,1,2,"CASH, CONV, FHA, VA"
24022354,DETACHD,RES,RESALE,6558.19,15232 NE SUMMERPLACE DR,Portland,97230,142,2,2,1,1475,315,315,"3K-4,999SF",8/22/2024,12,12,8/10/2024,"$465,000 ",9/18/2024,"$465,000 ",1990,450,2,1,"CASH, CONV, VA"
24048643,DETACHD,RES,RESALE,4980.47,12500 NE FLANDERS ST,Portland,97230,142,3,2,1,2084,225,223,"7K-9,999SF",11/12/2024,5,5,11/7/2024,"$469,000 ",12/20/2024,"$465,000 ",1961,,2,2,"CASH, CONV, FHA, VA"
24065315,DETACHD,RES,RESALE,4159.78,5249 NE 72ND AVE,Portland,97218,142,3,1,1,980,437,474,"5K-6,999SF",5/19/2024,3,3,5/16/2024,"$429,000 ",6/10/2024,"$465,000 ",1955,,1,,"CASH, CONV, FHA, VA"
24116810,DETACHD,RES,RESALE,5574.54,1706 NE 53RD AVE,Portland,97213,142,4,1.1,3,2721,183,170,"3K-4,999SF",7/26/2024,64,64,5/23/2024,"$500,000 ",8/16/2024,"$465,000 ",1914,,1,1,"CASH, CONV"
24140602,DETACHD,RES,RESALE,4315.29,8335 NE PACIFIC ST,Portland,97220,142,4,1,2,1419,324,327,"5K-6,999SF",4/29/2024,5,5,4/24/2024,"$460,000 ",5/23/2024,"$465,000 ",1947,,1,,"CASH, CONV, FHA, VA"
24191696,DETACHD,RES,RESALE,5036.9,3315 NE 138TH PL,Portland,97230,142,3,2,1,1214,383,383,"7K-9,999SF",7/25/2024,42,42,6/13/2024,"$465,000 ",8/26/2024,"$465,000 ",1967,,2,1,"CASH, CONV, FHA, VA"
24233147,DETACHD,RES,RESALE,3285.04,5316 NE 40TH AVE,Portland,97211,142,2,1,1,720,583,645,"5K-6,999SF",1/13/2025,3,3,1/10/2025,"$419,900 ",2/5/2025,"$465,000 ",1949,,1,,"CASH, CONV, FHA, VA"
24302518,DETACHD,RES,RESTORD,6285.38,1920 NE 148TH PL,Portland,97230,142,2,2,1,1384,343,335,"5K-6,999SF",2/8/2025,77,77,11/23/2024,"$475,000 ",3/12/2025,"$465,000 ",1980,38,2,1,"CASH, CONV, FHA, VA"
24418439,DETACHD,RES,RESALE,3196.54,112 NE 29TH AVE,Portland,97232,142,1,1,2,1136,387,409,"0-2,999SF",6/1/2024,3,3,5/29/2024,"$440,000 ",6/28/2024,"$465,000 ",1909,,1,0,"CASH, CONV, FHA, VA"
24534932,CONDO,RES,RESALE,5199.58,9015 NE HOYT ST,Portland,97220,142,2,2,3,1178,394,394,,3/3/2024,14,14,2/18/2024,"$464,900 ",3/27/2024,"$465,000 ",2021,107,1,,"ASSMP, CASH, CONV, FHA, VA"
24537257,DETACHD,RES,REMOD,3306.77,1023 NE 59TH AVE,Portland,97213,142,2,1,2,1428,328,325,"5K-6,999SF",2/21/2024,8,8,2/13/2024,"$469,000 ",3/19/2024,"$465,000 ",1926,,1,,"CASH, CONV, FHA, VA"
172998915,DETACHD,RES,RESALE,4557.78,8634 NE FREMONT ST,Portland,97220,142,3,2,2,1664,261,279,"5K-6,999SF",5/28/2025,6,6,5/22/2025,"$435,000 ",6/17/2025,"$465,000 ",1945,,1,,"CASH, CONV, FHA, VA"
476697350,CONDO,RES,RESALE,6676.55,345 NE MORRIS ST #9,Portland,97212,142,2,2.1,3,1276,364,364,,3/18/2025,1,1,3/17/2025,"$465,000 ",4/9/2025,"$465,000 ",2016,198,1,0,"CASH, CONV"
557529960,ATTACHD,RES,RESALE,5213.83,6418 NE GARFIELD AVE,Portland,97211,142,2,1.1,2,1332,337,349,"0-2,999SF",2/9/2025,2,2,2/7/2025,"$450,000 ",3/3/2025,"$465,000 ",2006,,1,1,"CASH, CONV"
600899988,DETACHD,RES,RESALE,3222.68,6930 NE EMERSON ST,Portland,97218,142,3,1,1,944,497,492,"7K-9,999SF",2/6/2025,6,6,1/31/2025,"$469,500 ",2/28/2025,"$465,000 ",1941,,1,1,"CASH, CONV, FHA, VA"
660939316,DETACHD,RES,RESALE,3547.95,11711 NE SAN RAFAEL ST,Portland,97220,142,3,1,1,1227,366,378,"5K-6,999SF",3/1/2025,5,5,2/24/2025,"$450,000 ",3/20/2025,"$465,000 ",1955,,1,1,"CASH, CONV, FHA, VA"
24681105,DETACHD,RES,RESALE,4717.73,2131 NE 144TH AVE,Portland,97230,142,3,2,3,1422,329,327,"7K-9,999SF",6/24/2024,25,25,5/30/2024,"$469,000 ",7/30/2024,"$465,500 ",1962,,1,1,"CASH, CONV, FHA, VA"
23330078,DETACHD,RES,RESALE,4560.72,2305 NE 137TH AVE,Portland,97230,142,3,2,1,1532,293,304,"7K-9,999SF",9/20/2023,6,6,9/14/2023,"$449,900 ",1/2/2024,"$466,000 ",1956,,1,,"CASH, CONV, FHA, VA"
23215545,DETACHD,RES,RESALE,5579.82,1740 NE 118TH AVE,Portland,97220,142,2,2,1,1528,305,305,"10K-14,999SF",9/22/2023,3,3,9/19/2023,"$467,000 ",10/23/2023,"$467,000 ",1952,,2,1,"CASH, CONV, FHA, FMHA, VA"
23553049,DETACHD,RES,RESALE,3642.2,4302 NE HOLMAN ST,Portland,97218,142,4,2,2,1718,276,271,"5K-6,999SF",8/10/2023,56,56,6/15/2023,"$475,000 ",9/14/2023,"$467,000 ",1929,,0,,"CASH, CONV, FHA, VA"
23572618,DETACHD,RES,REMOD,3038.45,3346 NE 81ST AVE,Portland,97213,142,3,2.1,2,1339,343,348,"5K-6,999SF",11/14/2023,87,257,8/19/2023,"$460,000 ",12/13/2023,"$467,000 ",1910,,0,0,"CALL-SA, CASH, CONV, FHA"
23629256,DETACHD,RES,RESALE,4377.39,2538 NE 105TH AVE,Portland,97220,142,3,2,1,1441,326,324,"7K-9,999SF",9/19/2023,88,88,6/23/2023,"$470,000 ",10/17/2023,"$467,000 ",1955,,2,0,"CASH, CONV, FHA, VA"
24019031,DETACHD,RES,APPROX,5117.45,8633 NE MILTON ST,Portland,97220,142,3,2,2,2086,232,223,"7K-9,999SF",11/24/2024,52,52,10/3/2024,"$485,000 ",12/26/2024,"$467,000 ",1959,,2,2,"CASH, CONV, FHA, VA"
23511548,DETACHD,RES,RESALE,4419.1,1725 NE 104TH AVE,Portland,97220,142,3,3,1,1549,283,301,"10K-14,999SF",6/30/2023,22,22,6/8/2023,"$439,000 ",7/31/2023,"$467,500 ",1948,,1,1,"CASH, CONV, FHA, VA"
24548577,DETACHD,RES,REMOD,5069.7,11032 NE MASON ST,Portland,97220,142,3,2,1,1424,326,328,"7K-9,999SF",1/6/2024,2,2,1/4/2024,"$465,000 ",2/8/2024,"$467,850 ",1980,,2,1,"CASH, CONV, FHA, VA"
24495952,DETACHD,RES,RESALE,3884.68,2531 NE 107TH AVE,Portland,97220,142,3,2,2,1844,260,253,"7K-9,999SF",2/25/2024,10,10,2/15/2024,"$479,900 ",3/26/2024,"$468,000 ",1947,,1,1,"CASH, CONV, FHA, VA"
407776126,DETACHD,RES,RESALE,5835.09,8729 NE BRAZEE ST,Portland,97220,142,3,2,2,2016,231,232,"10K-14,999SF",5/9/2025,7,7,5/2/2025,"$467,500 ",6/11/2025,"$468,000 ",1961,,1,2,"CASH, CONV, FHA, VA"
24488121,DETACHD,RES,RESALE,5065.17,921 NE 153RD AVE,Portland,97230,142,3,2,2,1938,242,241,"7K-9,999SF",10/29/2024,75,75,8/15/2024,"$469,989 ",12/3/2024,"$468,500 ",1961,,2,2,"CASH, CONV, FHA, VA"
23003860,DETACHD,RES,RESALE,4698.29,14060 NE RUSSELL ST,Portland,97230,142,3,1.1,1,1328,353,353,"7K-9,999SF",11/11/2023,2,2,11/9/2023,"$469,000 ",12/22/2023,"$469,000 ",1959,,2,1,"CASH, CONV, FHA, VA"
23427312,ATTACHD,RES,RESALE,3426.17,525 NE FREMONT ST,Portland,97212,142,2,2.1,2,1410,336,332,"0-2,999SF",10/20/2023,53,53,8/28/2023,"$474,950 ",12/1/2023,"$469,000 ",2002,,1,1,"CASH, CONV, FHA, VA"
24337920,DETACHD,RES,REMOD,4873.14,4224 NE 132ND PL,Portland,97230,142,3,1.1,1,1274,368,368,"7K-9,999SF",5/31/2024,9,9,5/22/2024,"$469,000 ",6/28/2024,"$469,000 ",1967,,2,,"CASH, CONV, FHA, VA"
24594368,DETACHD,RES,RESALE,7967.34,5228 NE SIMPSON ST,Portland,97218,142,3,2,2,2180,229,215,"10K-14,999SF",2/7/2025,128,128,10/2/2024,"$499,900 ",3/18/2025,"$469,600 ",1926,,1,1,"CASH, CONV, REHAB"
24145456,DETACHD,RES,APPROX,5040.78,15909 NE DAVIS ST,Portland,97230,142,4,2.1,2,1814,259,259,"3K-4,999SF",3/24/2024,32,32,2/21/2024,"$469,900 ",4/18/2024,"$469,900 ",2007,,1,1,"CASH, CONV, FHA, VA"
24691427,DETACHD,RES,REMOD,4003.29,1755 NE BELL DR,Portland,97220,142,4,2,2,1612,291,291,"7K-9,999SF",11/3/2024,37,37,9/27/2024,"$469,900 ",12/6/2024,"$469,900 ",1945,,1,1,"CASH, CONV, FHA, VA"
23120827,DETACHD,RES,APPROX,4398.15,1138 NE 58TH AVE,Portland,97213,142,3,2,1,1007,476,466,"5K-6,999SF",2/5/2024,133,262,9/25/2023,"$479,900 ",3/6/2024,"$470,000 ",1985,,2,1,"CASH, CONV, FHA"
23124081,ATTACHD,RES,NEW,0,3219 NE 7th AVE,Portland,97212,142,2,2.1,2,960,463,489,"0-2,999SF",1/12/2024,75,,10/29/2023,"$445,000 ",2/12/2024,"$470,000 ",2023,104,0,,"CONV, FHA"
23125369,DETACHD,RES,REMOD,4683.4,45 NE 139TH AVE,Portland,97230,142,2,2,1,1324,339,354,"5K-6,999SF",8/8/2023,5,5,8/3/2023,"$449,900 ",8/23/2023,"$470,000 ",1994,,2,1,"CASH, CONV, FHA, VA"
